link_row,start_lon,start_lat,end_lon,end_lat,mid_lon,mid_lat,highway_code,vol_base_case,capacity_base_case,freespeed_ms,length_m,degree,times_intervened,mean_abs_response,std_response
2332,2.38367,48.89398,2.38233,48.89479,2.383,48.89438,4,2.7,480.0,8.33,133.5,4,0,0.748,0.587
2333,2.40388,48.87564,2.40364,48.87629,2.40376,48.87597,4,1.1,480.0,8.33,74.7,6,0,1.097,1.298
2334,2.30492,48.84611,2.30432,48.84595,2.30462,48.84603,4,19.0,480.0,8.33,47.4,6,0,4.416,5.385
2335,2.43697,48.8581,2.43719,48.85793,2.43708,48.85801,7,0.0,0.0,0.0,24.3,4,0,0.0,0.0
2336,2.36437,48.89838,2.36807,48.89846,2.36622,48.89842,4,2.5,480.0,8.33,271.7,2,0,1.422,0.332
2337,2.41363,48.81806,2.41295,48.81807,2.41329,48.81807,2,0.0,1000.0,8.33,50.5,3,0,0.0,0.0
2338,2.41254,48.81813,2.41104,48.81845,2.41179,48.81829,2,0.0,1000.0,8.33,116.9,4,0,0.0,0.0
2339,2.33062,48.84399,2.32935,48.84312,2.32998,48.84355,4,14.6,480.0,8.33,134.1,5,0,4.217,4.107
2340,2.32935,48.84312,2.3292,48.843,2.32927,48.84306,4,13.0,480.0,8.33,17.4,4,0,3.696,4.164
2341,2.37479,48.8492,2.37596,48.84906,2.37537,48.84913,4,0.0,480.0,8.33,87.7,4,0,0.001,0.032
2342,2.33885,48.88628,2.34067,48.88576,2.33976,48.88602,4,6.3,480.0,8.33,145.4,3,0,0.493,0.563
2343,2.33857,48.88675,2.33941,48.88703,2.33899,48.88689,4,6.5,480.0,8.33,73.7,2,0,2.343,1.549
2344,2.38398,48.82668,2.38435,48.82642,2.38416,48.82655,5,1.0,240.0,2.78,39.7,4,0,0.393,0.505
2345,2.29555,48.82962,2.29577,48.82901,2.29566,48.82932,9,1.9,480.0,8.33,73.1,3,0,0.989,0.959
2346,2.38435,48.82642,2.38398,48.82668,2.38416,48.82655,5,0.0,240.0,2.78,39.7,4,0,0.196,0.547
2347,2.29555,48.82962,2.29573,48.82972,2.29564,48.82967,2,51.9,2400.0,8.33,17.2,3,351,9.502,10.338
2348,2.29414,48.82894,2.29328,48.8291,2.29371,48.82902,4,12.1,480.0,8.33,65.7,2,0,3.148,3.893
2349,2.29328,48.8291,2.29414,48.82894,2.29371,48.82902,4,12.1,480.0,8.33,65.7,3,0,2.562,3.076
2350,2.38716,48.88722,2.38776,48.8858,2.38746,48.88651,4,3.7,480.0,8.33,163.9,3,0,0.758,0.454
2351,2.32367,48.85275,2.3251,48.85267,2.32438,48.85271,4,7.3,480.0,8.33,105.1,5,0,0.927,0.731
2352,2.29328,48.8291,2.29299,48.82916,2.29314,48.82913,4,15.6,480.0,8.33,22.0,5,0,3.728,4.56
2353,2.29299,48.82916,2.29328,48.8291,2.29314,48.82913,4,0.6,480.0,8.33,22.0,6,0,0.543,0.466
2354,2.40738,48.87744,2.40686,48.87727,2.40712,48.87735,2,198.0,3200.0,8.33,43.1,5,318,10.324,8.844
2355,2.41678,48.82243,2.41627,48.82313,2.41652,48.82278,4,0.0,600.0,8.33,86.1,3,0,0.0,0.0
2356,2.34768,48.86003,2.34637,48.86324,2.34702,48.86163,-1,0.0,0.0,0.0,369.1,4,0,0.0,0.0
2357,2.34637,48.86324,2.34768,48.86003,2.34702,48.86163,-1,0.0,0.0,0.0,369.1,2,0,0.0,0.0
2358,2.34637,48.86324,2.34571,48.86504,2.34604,48.86414,-1,0.0,0.0,0.0,206.6,2,0,0.0,0.0
2359,2.34571,48.86504,2.34637,48.86324,2.34604,48.86414,-1,0.0,0.0,0.0,206.6,2,0,0.0,0.0
2360,2.34681,48.86272,2.3469,48.86251,2.34686,48.86261,-1,0.0,0.0,0.0,24.0,3,0,0.0,0.0
2361,2.34636,48.86267,2.3459,48.86399,2.34613,48.86333,-1,0.0,0.0,0.0,150.3,3,0,0.0,0.0
2362,2.34641,48.82772,2.34564,48.82789,2.34602,48.82781,4,14.6,480.0,8.33,59.5,5,0,2.744,2.902
2363,2.34459,48.82814,2.34287,48.82858,2.34373,48.82836,4,7.7,480.0,8.33,136.9,4,0,2.06,2.007
2364,2.34564,48.82789,2.34459,48.82814,2.34512,48.82802,4,7.7,480.0,8.33,81.7,2,0,2.06,2.007
2365,2.36972,48.8533,2.36956,48.85347,2.36964,48.85339,1,199.0,3600.0,8.33,23.1,2,339,19.95,19.114
2366,2.36956,48.85347,2.36972,48.8533,2.36964,48.85339,1,88.3,2400.0,8.33,23.1,2,339,7.612,8.712
2367,2.37981,48.88467,2.37963,48.88485,2.37972,48.88476,4,17.2,480.0,8.33,24.4,2,0,2.715,3.453
2368,2.37963,48.88485,2.37981,48.88467,2.37972,48.88476,4,25.7,480.0,8.33,24.4,2,0,5.308,6.678
2369,2.37963,48.88485,2.37936,48.88517,2.3795,48.88501,4,17.2,480.0,8.33,40.8,2,0,2.721,3.461
2370,2.37936,48.88517,2.37963,48.88485,2.3795,48.88501,4,25.7,480.0,8.33,40.8,2,0,5.247,6.608
2371,2.37993,48.88791,2.377,48.88645,2.37847,48.88718,4,20.2,480.0,8.33,269.0,2,0,5.099,4.465
2372,2.38012,48.83524,2.37822,48.83678,2.37917,48.83601,1,764.9,3600.0,13.89,220.8,2,351,22.439,27.292
2373,2.38196,48.83379,2.3825,48.83337,2.38223,48.83358,1,726.6,3600.0,13.89,60.7,2,351,25.829,27.716
2374,2.38206,48.83349,2.3821,48.83351,2.38208,48.8335,2,71.7,1600.0,8.33,8.3,2,351,7.549,8.038
2375,2.3821,48.83351,2.38206,48.83349,2.38208,48.8335,2,94.0,1600.0,8.33,8.3,5,351,8.201,9.007
2376,2.3821,48.83351,2.38247,48.83372,2.38229,48.83361,2,58.6,1600.0,8.33,35.5,4,351,6.188,7.314
2377,2.38247,48.83372,2.3821,48.83351,2.38229,48.83361,2,77.2,1600.0,8.33,35.5,3,351,4.847,6.186
2378,2.38247,48.83372,2.38231,48.83384,2.38239,48.83378,1,50.0,2400.0,8.33,18.2,4,351,6.441,6.36
2379,2.38263,48.83345,2.3821,48.83387,2.38236,48.83366,1,714.9,3600.0,13.89,60.9,5,351,23.808,29.495
2380,2.3865,48.90351,2.38535,48.90369,2.38593,48.9036,4,0.0,600.0,4.17,86.3,3,0,0.0,0.0
2381,2.38822,48.90142,2.3884,48.90199,2.38831,48.9017,4,0.0,600.0,8.33,64.6,4,0,0.0,0.0
2382,2.3884,48.90199,2.38858,48.90251,2.38849,48.90225,4,0.0,600.0,8.33,59.5,3,0,0.0,0.0
2383,2.3015,48.84807,2.30135,48.84787,2.30143,48.84797,2,106.3,800.0,8.33,24.6,2,351,11.778,13.371
2384,2.30033,48.87715,2.30064,48.87862,2.30048,48.87788,4,15.6,480.0,8.33,165.1,3,0,3.961,4.331
2385,2.30122,48.87627,2.30121,48.87635,2.30122,48.87631,9,11.0,480.0,8.33,8.6,4,0,2.476,2.778
2386,2.34721,48.82566,2.34748,48.826,2.34735,48.82583,5,8.0,240.0,5.56,43.5,4,0,1.915,1.768
2387,2.35183,48.83581,2.35252,48.83584,2.35217,48.83583,4,16.0,480.0,8.33,51.8,3,0,2.391,2.664
2388,2.32931,48.88303,2.32982,48.88286,2.32957,48.88295,5,2.0,240.0,5.56,42.0,3,0,0.058,0.238
2389,2.38373,48.90391,2.38354,48.90326,2.38364,48.90358,4,0.0,600.0,4.17,73.8,2,0,0.0,0.0
2390,2.30545,48.87494,2.30527,48.87493,2.30536,48.87494,1,138.5,6000.0,8.33,13.9,2,333,16.181,20.241
2391,2.3014,48.8478,2.30158,48.84774,2.30149,48.84777,2,142.8,800.0,8.33,14.7,6,351,14.577,16.61
2392,2.39787,48.83959,2.39952,48.83963,2.3987,48.83961,1,20.4,2400.0,8.33,121.5,5,351,2.682,3.235
2393,2.39952,48.83963,2.39787,48.83959,2.3987,48.83961,1,25.0,2400.0,8.33,121.5,6,351,2.576,2.801
2394,2.36747,48.8601,2.36733,48.86065,2.3674,48.86037,1,155.6,1200.0,8.33,61.8,6,310,23.44,23.705
2395,2.36733,48.86065,2.36747,48.8601,2.3674,48.86037,1,131.4,1200.0,8.33,61.8,7,310,17.957,15.244
2396,2.36733,48.86065,2.36729,48.86082,2.36731,48.86074,1,170.0,1200.0,8.33,19.5,3,310,22.173,22.29
2397,2.36729,48.86082,2.36733,48.86065,2.36731,48.86074,1,133.2,1200.0,8.33,19.5,6,310,18.489,15.499
2398,2.23977,48.86371,2.2397,48.86355,2.23973,48.86363,9,1.0,480.0,8.33,18.7,4,0,0.0,0.0
2399,2.2397,48.86355,2.23964,48.86343,2.23967,48.86349,9,2.6,480.0,8.33,13.7,3,0,0.533,0.578
2400,2.23902,48.86357,2.23881,48.86354,2.23891,48.86356,1,146.3,1200.0,13.89,15.5,3,318,2.376,3.214
2401,2.24017,48.86351,2.24013,48.86371,2.24015,48.86361,9,0.0,480.0,8.33,22.2,4,0,0.115,0.31
2402,2.24013,48.86371,2.24017,48.86351,2.24015,48.86361,9,0.0,480.0,8.33,22.2,3,0,0.0,0.0
2403,2.24109,48.86382,2.24053,48.86387,2.24081,48.86385,9,0.0,480.0,8.33,41.9,5,0,0.0,0.0
2404,2.24053,48.86387,2.24109,48.86382,2.24081,48.86385,9,0.0,480.0,8.33,41.9,5,0,0.0,0.0
2405,2.24026,48.86376,2.24053,48.86387,2.24039,48.86382,1,44.1,2400.0,13.89,23.0,5,318,0.944,1.205
2406,2.24053,48.86387,2.24131,48.8642,2.24092,48.86404,1,44.1,2400.0,13.89,68.4,5,318,0.944,1.205
2407,2.23881,48.86354,2.23582,48.86432,2.23732,48.86393,1,146.3,2400.0,13.89,238.4,5,318,2.376,3.214
2408,2.23582,48.86432,2.23881,48.86354,2.23732,48.86393,1,50.0,2400.0,13.89,238.4,5,318,1.006,1.335
2409,2.30299,48.88284,2.30423,48.88231,2.30361,48.88258,4,19.0,480.0,8.33,108.6,5,0,4.562,5.534
2410,2.30423,48.88231,2.30299,48.88284,2.30361,48.88258,4,6.7,480.0,8.33,108.6,6,0,4.197,5.347
2411,2.30423,48.88231,2.30449,48.8822,2.30436,48.88226,4,19.0,480.0,8.33,22.8,3,0,4.562,5.534
2412,2.30449,48.8822,2.30423,48.88231,2.30436,48.88226,4,23.5,480.0,8.33,22.8,6,0,5.083,6.399
2413,2.30449,48.8822,2.3056,48.88173,2.30504,48.88196,4,19.1,480.0,8.33,96.6,3,0,5.775,6.607
2414,2.3056,48.88173,2.30449,48.8822,2.30504,48.88196,4,20.1,480.0,8.33,96.6,3,0,4.427,5.545
2415,2.3056,48.88173,2.30637,48.88141,2.30598,48.88157,4,14.4,480.0,8.33,66.1,3,0,5.773,6.563
2416,2.30637,48.88141,2.3056,48.88173,2.30598,48.88157,4,22.0,480.0,8.33,66.1,3,0,5.404,6.184
2417,2.30637,48.88141,2.30688,48.8812,2.30662,48.88131,4,13.4,480.0,8.33,44.1,3,0,5.77,6.567
2418,2.30688,48.8812,2.30637,48.88141,2.30662,48.88131,4,16.4,480.0,8.33,44.1,3,0,4.162,4.952
2419,2.30688,48.8812,2.30869,48.88044,2.30778,48.88082,4,14.9,480.0,8.33,157.7,5,0,6.167,6.927
2420,2.30869,48.88044,2.30688,48.8812,2.30778,48.88082,4,3.3,480.0,8.33,157.7,4,0,3.432,4.064
2421,2.30869,48.88044,2.30885,48.88037,2.30877,48.8804,4,13.6,480.0,8.33,14.6,4,0,5.925,6.694
2422,2.30885,48.88037,2.30869,48.88044,2.30877,48.8804,4,0.0,480.0,8.33,14.6,3,0,0.028,0.165
2423,2.39944,48.85747,2.39999,48.85687,2.39972,48.85717,4,11.2,480.0,8.33,78.0,2,0,1.179,1.465
2424,2.39999,48.85687,2.40042,48.8564,2.4002,48.85664,4,11.7,480.0,8.33,60.8,5,0,2.215,2.542
2425,2.35351,48.86122,2.35515,48.86066,2.35433,48.86094,4,56.8,480.0,8.33,136.1,3,0,7.884,7.884
2426,2.35515,48.86066,2.3563,48.86028,2.35573,48.86047,4,61.7,480.0,8.33,93.6,2,0,8.06,7.512
2427,2.3563,48.86028,2.35688,48.86007,2.35659,48.86018,4,58.6,480.0,8.33,48.5,2,0,7.999,7.422
2428,2.31717,48.89232,2.31658,48.89189,2.31687,48.89211,4,7.1,480.0,8.33,66.5,3,0,0.711,0.442
2429,2.31658,48.89189,2.31717,48.89232,2.31687,48.89211,4,5.9,480.0,8.33,66.5,2,0,0.714,0.934
2430,2.37573,48.85071,2.37577,48.85038,2.37575,48.85054,4,11.5,480.0,8.33,37.5,6,0,3.204,3.842
2431,2.37577,48.85038,2.37573,48.85071,2.37575,48.85054,4,0.5,480.0,8.33,37.5,5,0,0.972,1.035
2432,2.37577,48.85038,2.37596,48.84906,2.37586,48.84972,4,8.7,480.0,8.33,147.4,5,0,2.945,3.409
2433,2.37596,48.84906,2.37577,48.85038,2.37586,48.84972,4,0.3,480.0,8.33,147.4,6,0,0.703,0.435
2434,2.37596,48.84906,2.37601,48.84835,2.37599,48.8487,4,12.9,480.0,8.33,79.5,5,0,3.703,4.129
2435,2.37601,48.84835,2.37596,48.84906,2.37599,48.8487,4,0.0,480.0,8.33,79.5,5,0,0.0,0.0
2436,2.33579,48.8532,2.33589,48.85317,2.33584,48.85318,1,95.7,4800.0,8.33,8.5,5,311,8.786,7.618
2437,2.32335,48.86997,2.32342,48.86972,2.32339,48.86985,1,435.1,1200.0,8.33,29.0,5,333,59.466,70.718
2438,2.32372,48.86934,2.32389,48.86926,2.32381,48.8693,1,435.1,1200.0,8.33,15.4,4,333,59.466,70.718
2439,2.30958,48.88597,2.30995,48.88569,2.30976,48.88583,4,30.8,480.0,8.33,41.7,3,0,7.146,8.113
2440,2.30995,48.88569,2.30958,48.88597,2.30976,48.88583,4,15.9,480.0,8.33,41.7,5,0,8.001,6.284
2441,2.30995,48.88569,2.31005,48.88562,2.31,48.88565,4,29.8,480.0,8.33,10.9,6,0,7.137,8.1
2442,2.31005,48.88562,2.30995,48.88569,2.31,48.88565,4,15.9,480.0,8.33,10.9,7,0,8.593,6.61
2443,2.31005,48.88562,2.31032,48.88541,2.31019,48.88551,4,28.8,480.0,8.33,30.2,3,0,7.184,8.168
2444,2.31032,48.88541,2.31005,48.88562,2.31019,48.88551,4,15.0,480.0,8.33,30.2,6,0,8.644,6.68
2445,2.31032,48.88541,2.3107,48.88502,2.31051,48.88522,4,26.2,480.0,8.33,51.8,6,0,7.184,8.173
2446,2.3107,48.88502,2.31032,48.88541,2.31051,48.88522,4,13.3,480.0,8.33,51.8,8,0,8.65,6.717
2447,2.31274,48.88327,2.3141,48.88227,2.31342,48.88277,4,22.4,480.0,8.33,149.4,6,0,12.838,12.433
2448,2.3141,48.88227,2.31274,48.88327,2.31342,48.88277,4,15.3,480.0,8.33,149.4,7,0,4.582,4.529
2449,2.3141,48.88227,2.31454,48.88195,2.31432,48.88211,4,18.9,480.0,8.33,48.0,3,0,12.681,12.889
2450,2.31454,48.88195,2.3141,48.88227,2.31432,48.88211,4,4.8,480.0,8.33,48.0,2,0,3.298,3.145
2451,2.33511,48.82743,2.33483,48.82818,2.33497,48.8278,3,58.3,480.0,8.33,85.6,5,316,5.802,6.978
2452,2.33483,48.82818,2.33439,48.82934,2.33461,48.82876,3,53.8,480.0,8.33,133.1,4,316,5.892,6.98
2453,2.37585,48.85081,2.37566,48.85088,2.37575,48.85085,9,0.3,480.0,8.33,16.7,5,0,0.321,0.348
2454,2.37562,48.85085,2.37573,48.85071,2.37568,48.85078,9,6.8,480.0,8.33,17.2,6,0,2.982,3.502
2455,2.37613,48.85129,2.37566,48.85088,2.37589,48.85109,3,67.3,480.0,8.33,57.7,5,560,6.141,6.81
2456,2.37566,48.85088,2.37562,48.85085,2.37564,48.85086,3,67.6,480.0,8.33,8.3,4,351,6.212,6.818
2457,2.37562,48.85085,2.37543,48.85067,2.37553,48.85076,3,60.8,480.0,8.33,24.7,4,351,7.156,7.204
2458,2.37543,48.85067,2.37429,48.84961,2.37486,48.85014,3,60.9,480.0,8.33,143.9,4,351,6.716,7.177
2459,2.37429,48.84961,2.37543,48.85067,2.37486,48.85014,3,51.8,480.0,8.33,143.9,4,351,3.289,3.865
2460,2.37429,48.84961,2.37285,48.8488,2.37357,48.84921,3,80.7,480.0,8.33,138.9,6,351,7.565,8.429
2461,2.37285,48.8488,2.37429,48.84961,2.37357,48.84921,3,59.8,480.0,8.33,138.9,5,351,3.423,3.875
2462,2.37573,48.85071,2.37585,48.85081,2.37579,48.85076,3,47.5,480.0,8.33,14.5,7,351,3.281,3.71
2463,2.37585,48.85081,2.37613,48.85129,2.37599,48.85105,3,47.2,480.0,8.33,57.3,6,560,3.344,3.717
2464,2.40931,48.87783,2.40954,48.87797,2.40942,48.8779,2,167.9,2400.0,8.33,22.8,7,317,4.787,4.79
2465,2.37543,48.85067,2.37573,48.85071,2.37558,48.85069,3,51.7,480.0,8.33,22.6,5,351,3.137,3.895
2466,2.31229,48.86817,2.31236,48.86827,2.31233,48.86822,4,3.0,480.0,8.33,11.9,7,0,1.664,2.248
2467,2.39228,48.87545,2.3931,48.87636,2.39269,48.87591,4,17.0,480.0,8.33,121.1,8,0,1.349,1.719
2468,2.22849,48.86731,2.22824,48.86702,2.22837,48.86716,1,0.0,3000.0,13.89,37.3,6,0,0.0,0.0
2469,2.22834,48.86699,2.22859,48.86729,2.22847,48.86714,1,0.0,3000.0,13.89,38.1,6,0,0.0,0.0
2470,2.36417,48.84465,2.36443,48.84419,2.3643,48.84442,1,17.7,3600.0,8.33,54.3,5,333,9.902,9.953
2471,2.36443,48.84419,2.36454,48.84399,2.36449,48.84409,1,17.7,3600.0,8.33,23.7,3,333,9.902,9.953
2472,2.36417,48.84465,2.36402,48.84476,2.36409,48.8447,1,216.5,1200.0,8.33,16.7,2,333,21.234,23.06
2473,2.36402,48.84476,2.36417,48.84465,2.36409,48.8447,1,17.7,1200.0,8.33,16.7,2,333,9.389,9.756
2474,2.36939,48.82975,2.37043,48.83034,2.36991,48.83004,4,12.6,480.0,8.33,101.4,3,0,1.902,1.853
2475,2.37043,48.83034,2.37291,48.83171,2.37167,48.83103,4,15.7,480.0,8.33,237.2,3,0,1.228,0.916
2476,2.31482,48.89367,2.31559,48.89323,2.3152,48.89345,2,129.5,800.0,8.33,74.6,5,334,9.895,12.005
2477,2.31634,48.8928,2.31657,48.89266,2.31645,48.89273,2,134.7,800.0,8.33,22.6,6,334,9.821,11.931
2478,2.31418,48.89405,2.3146,48.8938,2.31439,48.89393,2,130.5,800.0,8.33,42.3,5,334,9.895,12.005
2479,2.3146,48.8938,2.31482,48.89367,2.31471,48.89373,2,129.5,800.0,8.33,21.6,5,334,9.895,12.005
2480,2.34067,48.88576,2.34056,48.88536,2.34062,48.88556,4,6.3,480.0,8.33,45.2,4,0,0.493,0.563
2481,2.33758,48.83946,2.33725,48.83955,2.33742,48.8395,2,73.5,1600.0,8.33,26.3,3,333,7.272,6.257
2482,2.33725,48.83955,2.33758,48.83946,2.33742,48.8395,2,63.1,1600.0,8.33,26.3,4,333,4.799,4.581
2483,2.33725,48.83955,2.33676,48.83968,2.33701,48.83961,2,67.4,1600.0,8.33,38.6,3,333,6.233,5.987
2484,2.33676,48.83968,2.33725,48.83955,2.33701,48.83961,2,65.0,1600.0,8.33,38.6,4,333,4.815,4.856
2485,2.36127,48.89128,2.36183,48.89211,2.36155,48.8917,4,4.1,480.0,8.33,105.8,4,0,1.522,1.647
2486,2.41649,48.83929,2.41752,48.83933,2.417,48.83931,4,0.0,600.0,8.33,79.0,4,0,0.0,0.0
2487,2.41509,48.83889,2.41528,48.83866,2.41518,48.83877,4,0.0,600.0,8.33,29.5,4,0,0.0,0.0
2488,2.41528,48.83866,2.41509,48.83889,2.41518,48.83877,4,5.0,600.0,8.33,29.5,5,0,0.0,0.0
2489,2.41571,48.83811,2.41528,48.83866,2.41549,48.83838,4,5.0,600.0,8.33,68.4,4,0,0.0,0.0
2490,2.40853,48.87761,2.40864,48.87764,2.40858,48.87762,2,167.9,2400.0,8.33,8.8,5,317,4.787,4.79
2491,2.40834,48.87788,2.4082,48.87778,2.40827,48.87783,2,222.1,2400.0,8.33,14.5,5,318,9.124,4.196
2492,2.40911,48.87812,2.40834,48.87788,2.40873,48.87799,2,222.1,2400.0,8.33,62.7,4,318,9.124,4.196
2493,2.32322,48.89761,2.32319,48.89753,2.32321,48.89757,1,78.7,1200.0,8.33,8.3,6,334,6.368,5.225
2494,2.32319,48.89753,2.32322,48.89761,2.32321,48.89757,1,3.2,1200.0,8.33,8.3,9,334,0.719,0.679
2495,2.32319,48.89753,2.32317,48.89749,2.32318,48.89751,1,78.7,1200.0,8.33,8.3,6,334,6.368,5.225
2496,2.32317,48.89749,2.32319,48.89753,2.32318,48.89751,1,3.2,1200.0,8.33,8.3,7,334,0.719,0.679
2497,2.32317,48.89749,2.32315,48.89743,2.32316,48.89746,1,78.7,1200.0,8.33,8.3,6,334,6.368,5.225
2498,2.32315,48.89743,2.32317,48.89749,2.32316,48.89746,1,3.2,1200.0,8.33,8.3,4,334,0.719,0.679
2499,2.31907,48.86264,2.31898,48.86253,2.31903,48.86258,1,354.1,3600.0,8.33,14.1,2,308,36.355,41.112
2500,2.31898,48.86253,2.31907,48.86264,2.31903,48.86258,1,33.0,3600.0,8.33,14.1,5,308,3.796,4.781
2501,2.49007,48.82969,2.49007,48.82982,2.49007,48.82975,1,0.0,3000.0,13.89,15.5,5,0,0.0,0.0
2502,2.39882,48.77449,2.39911,48.77405,2.39897,48.77427,1,0.0,3000.0,22.22,53.1,4,0,0.0,0.0
2503,2.39911,48.77405,2.39918,48.77396,2.39915,48.77401,1,0.0,3000.0,22.22,22.2,4,0,0.0,0.0
2504,2.39918,48.77396,2.39923,48.77388,2.3992,48.77392,1,0.0,3000.0,22.22,22.2,4,0,0.0,0.0
2505,2.27594,48.83005,2.27358,48.82855,2.27476,48.8293,3,39.0,480.0,8.33,240.9,4,351,0.001,0.032
2506,2.27358,48.82855,2.27342,48.82846,2.2735,48.82851,3,40.5,480.0,8.33,15.0,2,351,0.5,0.486
2507,2.40714,48.88051,2.4071,48.88046,2.40712,48.88049,4,0.0,480.0,8.33,8.3,3,0,0.0,0.0
2508,2.4071,48.88046,2.40714,48.88051,2.40712,48.88049,4,0.0,480.0,8.33,8.3,4,0,0.0,0.0
2509,2.38532,48.87392,2.38803,48.87381,2.38667,48.87386,2,48.2,800.0,8.33,199.0,3,514,3.043,3.179
2510,2.38803,48.87381,2.38532,48.87392,2.38667,48.87386,2,17.4,800.0,8.33,199.0,3,514,4.814,2.888
2511,2.29886,48.82444,2.29956,48.82476,2.29921,48.8246,2,0.1,1000.0,8.33,62.5,3,0,6.591,8.514
2512,2.29956,48.82476,2.29886,48.82444,2.29921,48.8246,2,0.3,1000.0,8.33,62.5,3,0,0.385,0.399
2513,2.33797,48.88612,2.33854,48.88596,2.33826,48.88604,4,1.4,480.0,8.33,46.1,3,0,0.358,0.045
2514,2.3276,48.86009,2.32531,48.86078,2.32645,48.86043,1,155.9,1200.0,8.33,184.5,3,308,16.857,16.905
2515,2.33287,48.82386,2.33571,48.82352,2.33429,48.82369,4,0.0,480.0,4.17,222.7,4,0,0.122,0.32
2516,2.33571,48.82352,2.33287,48.82386,2.33429,48.82369,4,0.0,480.0,4.17,222.7,4,0,0.008,0.089
2517,2.38812,48.83658,2.38844,48.83665,2.38828,48.83662,3,16.5,480.0,8.33,24.9,4,351,3.76,4.65
2518,2.38844,48.83665,2.38812,48.83658,2.38828,48.83662,3,24.9,480.0,8.33,24.9,4,351,5.594,6.77
2519,2.38853,48.83668,2.38994,48.83703,2.38923,48.83685,3,16.5,480.0,8.33,110.9,5,351,3.76,4.65
2520,2.38994,48.83703,2.38853,48.83668,2.38923,48.83685,3,24.9,480.0,8.33,110.9,5,351,5.594,6.77
2521,2.40564,48.84437,2.40535,48.84333,2.4055,48.84385,3,17.2,480.0,8.33,117.4,4,351,2.257,1.497
2522,2.40535,48.84333,2.40564,48.84437,2.4055,48.84385,3,10.7,480.0,8.33,117.4,4,351,5.067,2.15
2523,2.40535,48.84333,2.40525,48.84293,2.4053,48.84313,3,13.9,480.0,8.33,44.8,4,351,1.909,1.445
2524,2.40525,48.84293,2.40535,48.84333,2.4053,48.84313,3,10.4,480.0,8.33,44.8,3,351,4.572,2.066
2525,2.40525,48.84293,2.40488,48.84157,2.40507,48.84225,3,14.3,480.0,8.33,153.7,3,351,1.577,1.664
2526,2.40488,48.84157,2.40525,48.84293,2.40507,48.84225,3,10.2,480.0,8.33,153.7,3,351,4.362,1.837
2527,2.40488,48.84157,2.40482,48.84135,2.40485,48.84146,3,10.5,480.0,8.33,25.0,4,351,1.607,1.768
2528,2.40482,48.84135,2.40488,48.84157,2.40485,48.84146,3,11.0,480.0,8.33,25.0,4,351,3.12,1.392
2529,2.40482,48.84135,2.4047,48.84089,2.40476,48.84112,3,9.5,480.0,8.33,51.9,6,351,1.607,1.768
2530,2.4047,48.84089,2.40482,48.84135,2.40476,48.84112,3,10.0,480.0,8.33,51.9,4,351,3.121,1.391
2531,2.41047,48.88232,2.40893,48.88243,2.4097,48.88237,3,0.0,600.0,8.33,113.8,6,0,0.0,0.0
2532,2.40859,48.88094,2.41042,48.88217,2.40951,48.88155,3,0.0,600.0,8.33,241.9,6,0,0.001,0.032
2533,2.41042,48.88217,2.41047,48.88232,2.41045,48.88224,3,0.0,600.0,8.33,16.8,4,0,0.001,0.032
2534,2.3014,48.82527,2.30188,48.82516,2.30164,48.82521,0,110.7,1200.0,13.89,36.8,4,0,20.324,27.313
2535,2.30089,48.82539,2.3014,48.82527,2.30115,48.82533,0,110.7,1200.0,13.89,39.5,4,0,20.324,27.313
2536,2.31666,48.83902,2.3166,48.83908,2.31663,48.83905,2,65.6,800.0,8.33,8.3,4,351,9.319,6.951
2537,2.33929,48.85679,2.33623,48.85788,2.33776,48.85733,1,263.5,1200.0,8.33,259.8,5,311,22.792,22.662
2538,2.27412,48.86612,2.27327,48.86633,2.2737,48.86622,4,26.5,480.0,8.33,66.5,5,0,3.365,2.487
2539,2.27327,48.86633,2.27276,48.86644,2.27302,48.86638,4,30.4,480.0,8.33,39.7,5,0,4.084,2.809
2540,2.27412,48.86612,2.27302,48.86445,2.27357,48.86528,4,1.5,480.0,8.33,202.1,4,0,0.95,1.045
2541,2.44848,48.81322,2.44874,48.81235,2.44861,48.81279,0,0.0,3000.0,19.44,99.4,4,0,0.0,0.0
2542,2.44874,48.81235,2.44887,48.81201,2.4488,48.81218,0,0.0,3000.0,19.44,39.1,4,0,0.0,0.0
2543,2.25127,48.84907,2.24899,48.84837,2.25013,48.84872,-1,44.6,3200.0,13.89,188.7,4,0,1.786,2.068
2544,2.40095,48.88245,2.40116,48.88121,2.40106,48.88183,0,119.4,1200.0,13.89,141.5,3,0,7.158,8.016
2545,2.40116,48.88121,2.40126,48.8803,2.40121,48.88076,0,109.5,1200.0,13.89,102.6,4,0,6.471,7.68
2546,2.40408,48.88087,2.40523,48.88039,2.40465,48.88063,0,112.4,1200.0,13.89,100.2,4,0,6.704,8.305
2547,2.32359,48.87856,2.32346,48.87878,2.32353,48.87867,-1,0.0,0.0,0.0,44.4,4,0,0.0,0.0
2548,2.32346,48.87878,2.32359,48.87856,2.32353,48.87867,-1,0.0,0.0,0.0,44.4,4,0,0.0,0.0
2549,2.32507,48.8766,2.32359,48.87856,2.32433,48.87758,-1,0.0,0.0,0.0,244.1,2,0,0.0,0.0
2550,2.32359,48.87856,2.32507,48.8766,2.32433,48.87758,-1,0.0,0.0,0.0,244.1,3,0,0.0,0.0
