"epoch","olive-shadow-2 - lr","olive-shadow-2 - lr__MIN","olive-shadow-2 - lr__MAX","olive-shadow-2 - _step","olive-shadow-2 - _step__MIN","olive-shadow-2 - _step__MAX"
"648","0.0000291442149423338","0.0000291442149423338","0.0000291442149423338","65548","65548","65548"
"649","0.000028676260313829115","0.000028676260313829115","0.000028676260313829115","65649","65649","65649"
"650","0.000028212657149897836","0.000028212657149897836","0.000028212657149897836","65750","65750","65750"
"651","0.000027753414463671205","0.000027753414463671205","0.000027753414463671205","65851","65851","65851"
"652","0.00002729854118350629","0.00002729854118350629","0.00002729854118350629","65952","65952","65952"
"653","0.00002684804615281261","0.00002684804615281261","0.00002684804615281261","66053","66053","66053"
"654","0.000026401938129879837","0.000026401938129879837","0.000026401938129879837","66154","66154","66154"
"655","0.000025960225787707814","0.000025960225787707814","0.000025960225787707814","66255","66255","66255"
"656","0.000025522917713837825","0.000025522917713837825","0.000025522917713837825","66356","66356","66356"
"657","0.00002509002241018572","0.00002509002241018572","0.00002509002241018572","66457","66457","66457"
"658","0.000024661548292876585","0.000024661548292876585","0.000024661548292876585","66558","66558","66558"
"659","0.000024237503692080875","0.000024237503692080875","0.000024237503692080875","66659","66659","66659"
"660","0.000023817896851853022","0.000023817896851853022","0.000023817896851853022","66760","66760","66760"
"661","0.000023402735929970633","0.000023402735929970633","0.000023402735929970633","66861","66861","66861"
"662","0.000022992028997776127","0.000022992028997776127","0.000022992028997776127","66962","66962","66962"
"663","0.000022585784040019694","0.000022585784040019694","0.000022585784040019694","67063","67063","67063"
"664","0.000022184008954704298","0.000022184008954704298","0.000022184008954704298","67164","67164","67164"
"665","0.00002178671155293187","0.00002178671155293187","0.00002178671155293187","67265","67265","67265"
"666","0.000021393899558751595","0.000021393899558751595","0.000021393899558751595","67366","67366","67366"
"667","0.000021005580609009618","0.000021005580609009618","0.000021005580609009618","67467","67467","67467"
"668","0.00002062176225320078","0.00002062176225320078","0.00002062176225320078","67568","67568","67568"
"669","0.00002024245195332163","0.00002024245195332163","0.00002024245195332163","67669","67669","67669"
"670","0.000019867657083725438","0.000019867657083725438","0.000019867657083725438","67770","67770","67770"
"671","0.00001949738493097888","0.00001949738493097888","0.00001949738493097888","67871","67871","67871"
"672","0.000019131642693720295","0.000019131642693720295","0.000019131642693720295","67972","67972","67972"
"673","0.000018770437482519752","0.000018770437482519752","0.000018770437482519752","68073","68073","68073"
"674","0.000018413776319740878","0.000018413776319740878","0.000018413776319740878","68174","68174","68174"
"675","0.000018061666139404222","0.000018061666139404222","0.000018061666139404222","68275","68275","68275"
"676","0.00001771411378705252","0.00001771411378705252","0.00001771411378705252","68376","68376","68376"
"677","0.00001737112601961757","0.00001737112601961757","0.00001737112601961757","68477","68477","68477"
"678","0.000017032709505288934","0.000017032709505288934","0.000017032709505288934","68578","68578","68578"
"679","0.000016698870823384287","0.000016698870823384287","0.000016698870823384287","68679","68679","68679"
"680","0.000016369616464221293","0.000016369616464221293","0.000016369616464221293","68780","68780","68780"
"681","0.000016044952828991774","0.000016044952828991774","0.000016044952828991774","68881","68881","68881"
"682","0.00001572488622963705","0.00001572488622963705","0.00001572488622963705","68982","68982","68982"
"683","0.000015409422888725246","0.000015409422888725246","0.000015409422888725246","69083","69083","69083"
"684","0.000015098568939330255","0.000015098568939330255","0.000015098568939330255","69184","69184","69184"
"685","0.000014792330424912753","0.000014792330424912753","0.000014792330424912753","69285","69285","69285"
"686","0.00001449071329920243","0.00001449071329920243","0.00001449071329920243","69386","69386","69386"
"687","0.000014193723426082339","0.000014193723426082339","0.000014193723426082339","69487","69487","69487"
"688","0.000013901366579474832","0.000013901366579474832","0.000013901366579474832","69588","69588","69588"
"689","0.000013613648443229582","0.000013613648443229582","0.000013613648443229582","69689","69689","69689"
"690","0.000013330574611012664","0.000013330574611012664","0.000013330574611012664","69790","69790","69790"
"691","0.000013052150586198147","0.000013052150586198147","0.000013052150586198147","69891","69891","69891"
"692","0.000012778381781760847","0.000012778381781760847","0.000012778381781760847","69992","69992","69992"
"693","0.000012509273520171314","0.000012509273520171314","0.000012509273520171314","70093","70093","70093"
"694","0.0000122448310332922","0.0000122448310332922","0.0000122448310332922","70194","70194","70194"
"695","0.000011985059462276602","0.000011985059462276602","0.000011985059462276602","70295","70295","70295"
"696","0.00001172996385746812","0.00001172996385746812","0.00001172996385746812","70396","70396","70396"
"697","0.00001147954917830262","0.00001147954917830262","0.00001147954917830262","70497","70497","70497"
"698","0.0000112338202932119","0.0000112338202932119","0.0000112338202932119","70598","70598","70598"
"699","0.000010992781979528943","0.000010992781979528943","0.000010992781979528943","70699","70699","70699"
"700","0.000010756438923395102","0.000010756438923395102","0.000010756438923395102","70800","70800","70800"
"701","0.000010524795719668998","0.000010524795719668998","0.000010524795719668998","70901","70901","70901"
"702","0.000010297856871837124","0.000010297856871837124","0.000010297856871837124","71002","71002","71002"
"703","0.00001007562679192637","0.00001007562679192637","0.00001007562679192637","71103","71103","71103"
"704","0.000009858109800418259","0.000009858109800418259","0.000009858109800418259","71204","71204","71204"
"705","0.000009645310126164776","0.000009645310126164776","0.000009645310126164776","71305","71305","71305"
"706","0.00000943723190630638","0.00000943723190630638","0.00000943723190630638","71406","71406","71406"
"707","0.000009233879186191446","0.000009233879186191446","0.000009233879186191446","71507","71507","71507"
"708","0.000009035255919297707","0.000009035255919297707","0.000009035255919297707","71608","71608","71608"
"709","0.000008841365967155203","0.000008841365967155203","0.000008841365967155203","71709","71709","71709"
"710","0.000008652213099271381","0.000008652213099271381","0.000008652213099271381","71810","71810","71810"
"711","0.000008467800993057828","0.000008467800993057828","0.000008467800993057828","71911","71911","71911"
"712","0.000008288133233758701","0.000008288133233758701","0.000008288133233758701","72012","72012","72012"
"713","0.000008113213314380903","0.000008113213314380903","0.000008113213314380903","72113","72113","72113"
"714","0.000007943044635626482","0.000007943044635626482","0.000007943044635626482","72214","72214","72214"
"715","0.000007777630505826221","0.000007777630505826221","0.000007777630505826221","72315","72315","72315"
"716","0.000007616974140875509","0.000007616974140875509","0.000007616974140875509","72416","72416","72416"
"717","0.000007461078664171707","0.000007461078664171707","0.000007461078664171707","72517","72517","72517"
"718","0.000007309947106553458","0.000007309947106553458","0.000007309947106553458","72618","72618","72618"
"719","0.000007163582406241826","0.000007163582406241826","0.000007163582406241826","72719","72719","72719"
"720","0.000007021987408783058","0.000007021987408783058","0.000007021987408783058","72820","72820","72820"
"721","0.000006885164866993332","0.000006885164866993332","0.000006885164866993332","72921","72921","72921"
"722","0.000006753117440905302","0.000006753117440905302","0.000006753117440905302","73022","73022","73022"
"723","0.000006625847697716202","0.000006625847697716202","0.000006625847697716202","73123","73123","73123"
"724","0.000006503358111738131","0.000006503358111738131","0.000006503358111738131","73224","73224","73224"
"725","0.000006385651064349806","0.000006385651064349806","0.000006385651064349806","73325","73325","73325"
"726","0.000006272728843950316","0.000006272728843950316","0.000006272728843950316","73426","73426","73426"
"727","0.000006164593645914685","0.000006164593645914685","0.000006164593645914685","73527","73527","73527"
"728","0.000006061247572551072","0.000006061247572551072","0.000006061247572551072","73628","73628","73628"
"729","0.000005962692633060089","0.000005962692633060089","0.000005962692633060089","73729","73729","73729"
"730","0.000005868930743495467","0.000005868930743495467","0.000005868930743495467","73830","73830","73830"
"731","0.000005779963726727059","0.000005779963726727059","0.000005779963726727059","73931","73931","73931"
"732","0.000005695793312405265","0.000005695793312405265","0.000005695793312405265","74032","74032","74032"
"733","0.000005616421136927445","0.000005616421136927445","0.000005616421136927445","74133","74133","74133"
"734","0.0000055418487434060815","0.0000055418487434060815","0.0000055418487434060815","74234","74234","74234"
"735","0.000005472077581638821","0.000005472077581638821","0.000005472077581638821","74335","74335","74335"
"736","0.000005407109008080256","0.000005407109008080256","0.000005407109008080256","74436","74436","74436"
"737","0.00000534694428581555","0.00000534694428581555","0.00000534694428581555","74537","74537","74537"
"738","0.000005291584584535892","0.000005291584584535892","0.000005291584584535892","74638","74638","74638"
"739","0.000005241030980515781","0.000005241030980515781","0.000005241030980515781","74739","74739","74739"
"740","0.000005195284456592053","0.000005195284456592053","0.000005195284456592053","74840","74840","74840"
"741","0.000005154345902144787","0.000005154345902144787","0.000005154345902144787","74941","74941","74941"
"742","0.000005118216113080023","0.000005118216113080023","0.000005118216113080023","75042","75042","75042"
"743","0.0000050868957918143155","0.0000050868957918143155","0.0000050868957918143155","75143","75143","75143"
"744","0.0000050603855472610505","0.0000050603855472610505","0.0000050603855472610505","75244","75244","75244"
"745","0.000005038685894818606","0.000005038685894818606","0.000005038685894818606","75345","75345","75345"
"746","0.000005021797256360291","0.000005021797256360291","0.000005021797256360291","75446","75446","75446"
"747","0.000005009719960226211","0.000005009719960226211","0.000005009719960226211","75547","75547","75547"
"748","0.000005002454241216926","0.000005002454241216926","0.000005002454241216926","75648","75648","75648"
"749","0.000005000000240588694","0.000005000000240588694","0.000005000000240588694","75749","75749","75749"
