"epoch","olive-shadow-2 - train_loss","olive-shadow-2 - train_loss__MIN","olive-shadow-2 - train_loss__MAX","olive-shadow-2 - _step","olive-shadow-2 - _step__MIN","olive-shadow-2 - _step__MAX"
"370","54.14542114257812","54.14542114257812","54.14542114257812","37470","37470","37470"
"371","54.15443784713745","54.15443784713745","54.15443784713745","37571","37571","37571"
"372","54.17825065612793","54.17825065612793","54.17825065612793","37672","37672","37672"
"373","54.1219548034668","54.1219548034668","54.1219548034668","37773","37773","37773"
"374","54.20835075378418","54.20835075378418","54.20835075378418","37874","37874","37874"
"375","54.20931941986084","54.20931941986084","54.20931941986084","37975","37975","37975"
"376","54.05431457519531","54.05431457519531","54.05431457519531","38076","38076","38076"
"377","54.24193870544433","54.24193870544433","54.24193870544433","38177","38177","38177"
"378","54.01946025848389","54.01946025848389","54.01946025848389","38278","38278","38278"
"379","54.101424560546874","54.101424560546874","54.101424560546874","38379","38379","38379"
"380","54.16550010681152","54.16550010681152","54.16550010681152","38480","38480","38480"
"381","54.35434448242187","54.35434448242187","54.35434448242187","38581","38581","38581"
"382","54.54278017044067","54.54278017044067","54.54278017044067","38682","38682","38682"
"383","54.38591114044189","54.38591114044189","54.38591114044189","38783","38783","38783"
"384","54.35007442474365","54.35007442474365","54.35007442474365","38884","38884","38884"
"385","54.30276504516601","54.30276504516601","54.30276504516601","38985","38985","38985"
"386","54.19261344909668","54.19261344909668","54.19261344909668","39086","39086","39086"
"387","54.410941162109374","54.410941162109374","54.410941162109374","39187","39187","39187"
"388","54.38072998046875","54.38072998046875","54.38072998046875","39288","39288","39288"
"389","54.104847240447995","54.104847240447995","54.104847240447995","39389","39389","39389"
"390","54.39227024078369","54.39227024078369","54.39227024078369","39490","39490","39490"
"391","54.19453578948975","54.19453578948975","54.19453578948975","39591","39591","39591"
"392","54.07199119567871","54.07199119567871","54.07199119567871","39692","39692","39692"
"393","54.03691135406494","54.03691135406494","54.03691135406494","39793","39793","39793"
"394","54.064520301818845","54.064520301818845","54.064520301818845","39894","39894","39894"
"395","54.02249164581299","54.02249164581299","54.02249164581299","39995","39995","39995"
"396","53.93654392242431","53.93654392242431","53.93654392242431","40096","40096","40096"
"397","53.89417373657226","53.89417373657226","53.89417373657226","40197","40197","40197"
"398","53.919616622924806","53.919616622924806","53.919616622924806","40298","40298","40298"
"399","53.942983360290526","53.942983360290526","53.942983360290526","40399","40399","40399"
"400","53.86881603240967","53.86881603240967","53.86881603240967","40500","40500","40500"
"401","53.848759231567385","53.848759231567385","53.848759231567385","40601","40601","40601"
"402","53.83025230407715","53.83025230407715","53.83025230407715","40702","40702","40702"
"403","53.80902256011963","53.80902256011963","53.80902256011963","40803","40803","40803"
"404","53.82787296295166","53.82787296295166","53.82787296295166","40904","40904","40904"
"405","53.74500930786133","53.74500930786133","53.74500930786133","41005","41005","41005"
"406","54.13434726715088","54.13434726715088","54.13434726715088","41106","41106","41106"
"407","53.73536903381348","53.73536903381348","53.73536903381348","41207","41207","41207"
"408","53.88119487762451","53.88119487762451","53.88119487762451","41308","41308","41308"
"409","53.79690715789795","53.79690715789795","53.79690715789795","41409","41409","41409"
"410","53.74665542602539","53.74665542602539","53.74665542602539","41510","41510","41510"
"411","53.694525146484374","53.694525146484374","53.694525146484374","41611","41611","41611"
"412","53.714124488830564","53.714124488830564","53.714124488830564","41712","41712","41712"
"413","53.59360801696777","53.59360801696777","53.59360801696777","41813","41813","41813"
"414","53.575924720764164","53.575924720764164","53.575924720764164","41914","41914","41914"
"415","53.6546753692627","53.6546753692627","53.6546753692627","42015","42015","42015"
"416","53.644105682373045","53.644105682373045","53.644105682373045","42116","42116","42116"
"417","53.66752532958984","53.66752532958984","53.66752532958984","42217","42217","42217"
"418","53.589390144348144","53.589390144348144","53.589390144348144","42318","42318","42318"
"419","53.544865455627445","53.544865455627445","53.544865455627445","42419","42419","42419"
"420","53.64197696685791","53.64197696685791","53.64197696685791","42520","42520","42520"
"421","53.544912567138674","53.544912567138674","53.544912567138674","42621","42621","42621"
"422","53.51523645401001","53.51523645401001","53.51523645401001","42722","42722","42722"
"423","53.54121730804443","53.54121730804443","53.54121730804443","42823","42823","42823"
"424","53.459414596557615","53.459414596557615","53.459414596557615","42924","42924","42924"
"425","53.45656913757324","53.45656913757324","53.45656913757324","43025","43025","43025"
"426","53.55033103942871","53.55033103942871","53.55033103942871","43126","43126","43126"
"427","53.431728477478025","53.431728477478025","53.431728477478025","43227","43227","43227"
"428","53.46124324798584","53.46124324798584","53.46124324798584","43328","43328","43328"
"429","53.53711729049682","53.53711729049682","53.53711729049682","43429","43429","43429"
"430","53.450076293945315","53.450076293945315","53.450076293945315","43530","43530","43530"
"431","53.51674701690674","53.51674701690674","53.51674701690674","43631","43631","43631"
"432","53.47205131530762","53.47205131530762","53.47205131530762","43732","43732","43732"
"433","53.462378883361815","53.462378883361815","53.462378883361815","43833","43833","43833"
"434","53.425586280822756","53.425586280822756","53.425586280822756","43934","43934","43934"
"435","53.31567035675049","53.31567035675049","53.31567035675049","44035","44035","44035"
"436","53.35462791442871","53.35462791442871","53.35462791442871","44136","44136","44136"
"437","53.32788375854492","53.32788375854492","53.32788375854492","44237","44237","44237"
"438","53.392664165496825","53.392664165496825","53.392664165496825","44338","44338","44338"
"439","53.20727375030518","53.20727375030518","53.20727375030518","44439","44439","44439"
"440","53.221345291137695","53.221345291137695","53.221345291137695","44540","44540","44540"
"441","53.09153755187988","53.09153755187988","53.09153755187988","44641","44641","44641"
"442","53.10555564880371","53.10555564880371","53.10555564880371","44742","44742","44742"
"443","53.11033241271973","53.11033241271973","53.11033241271973","44843","44843","44843"
"444","53.11260902404785","53.11260902404785","53.11260902404785","44944","44944","44944"
"445","53.10493381500244","53.10493381500244","53.10493381500244","45045","45045","45045"
"446","53.086418838500975","53.086418838500975","53.086418838500975","45146","45146","45146"
"447","53.05633811950683","53.05633811950683","53.05633811950683","45247","45247","45247"
"448","53.11377372741699","53.11377372741699","53.11377372741699","45348","45348","45348"
"449","53.11206134796143","53.11206134796143","53.11206134796143","45449","45449","45449"
"450","53.09136074066162","53.09136074066162","53.09136074066162","45550","45550","45550"
"451","53.06719030380249","53.06719030380249","53.06719030380249","45651","45651","45651"
"452","53.033901596069335","53.033901596069335","53.033901596069335","45752","45752","45752"
"453","53.02581382751465","53.02581382751465","53.02581382751465","45853","45853","45853"
"454","52.99032585144043","52.99032585144043","52.99032585144043","45954","45954","45954"
"455","53.08200042724609","53.08200042724609","53.08200042724609","46055","46055","46055"
"456","53.08870262145996","53.08870262145996","53.08870262145996","46156","46156","46156"
"457","53.0979574584961","53.0979574584961","53.0979574584961","46257","46257","46257"
"458","53.03200649261475","53.03200649261475","53.03200649261475","46358","46358","46358"
"459","53.050600662231446","53.050600662231446","53.050600662231446","46459","46459","46459"
"460","53.03923824310303","53.03923824310303","53.03923824310303","46560","46560","46560"
"461","52.99095405578613","52.99095405578613","52.99095405578613","46661","46661","46661"
"462","53.00440267562866","53.00440267562866","53.00440267562866","46762","46762","46762"
"463","52.96316562652588","52.96316562652588","52.96316562652588","46863","46863","46863"
"464","53.00230728149414","53.00230728149414","53.00230728149414","46964","46964","46964"
"465","53.001780891418456","53.001780891418456","53.001780891418456","47065","47065","47065"
"466","53.00997688293457","53.00997688293457","53.00997688293457","47166","47166","47166"
"467","53.01152824401856","53.01152824401856","53.01152824401856","47267","47267","47267"
"468","52.9627795791626","52.9627795791626","52.9627795791626","47368","47368","47368"
"469","52.95014789581299","52.95014789581299","52.95014789581299","47469","47469","47469"
"470","52.949188804626466","52.949188804626466","52.949188804626466","47570","47570","47570"
"471","52.972295150756835","52.972295150756835","52.972295150756835","47671","47671","47671"
"472","52.95876976013184","52.95876976013184","52.95876976013184","47772","47772","47772"
"473","53.00123300552368","53.00123300552368","53.00123300552368","47873","47873","47873"
"474","52.95397533416748","52.95397533416748","52.95397533416748","47974","47974","47974"
"475","52.94105068206787","52.94105068206787","52.94105068206787","48075","48075","48075"
"476","52.91532108306885","52.91532108306885","52.91532108306885","48176","48176","48176"
"477","52.97670551300049","52.97670551300049","52.97670551300049","48277","48277","48277"
"478","52.92107339859009","52.92107339859009","52.92107339859009","48378","48378","48378"
"479","52.957775573730466","52.957775573730466","52.957775573730466","48479","48479","48479"
"480","52.94631576538086","52.94631576538086","52.94631576538086","48580","48580","48580"
"481","52.94069320678711","52.94069320678711","52.94069320678711","48681","48681","48681"
"482","52.89840145111084","52.89840145111084","52.89840145111084","48782","48782","48782"
"483","52.89556640625","52.89556640625","52.89556640625","48883","48883","48883"
"484","52.86485378265381","52.86485378265381","52.86485378265381","48984","48984","48984"
"485","52.91209735870361","52.91209735870361","52.91209735870361","49085","49085","49085"
"486","52.86601587295532","52.86601587295532","52.86601587295532","49186","49186","49186"
"487","52.9201029586792","52.9201029586792","52.9201029586792","49287","49287","49287"
"488","52.89283222198486","52.89283222198486","52.89283222198486","49388","49388","49388"
"489","52.94455657958984","52.94455657958984","52.94455657958984","49489","49489","49489"
"490","52.86099666595459","52.86099666595459","52.86099666595459","49590","49590","49590"
"491","52.895460815429686","52.895460815429686","52.895460815429686","49691","49691","49691"
"492","52.87343980789185","52.87343980789185","52.87343980789185","49792","49792","49792"
"493","52.89165744781494","52.89165744781494","52.89165744781494","49893","49893","49893"
"494","52.917689361572265","52.917689361572265","52.917689361572265","49994","49994","49994"
"495","52.81364212036133","52.81364212036133","52.81364212036133","50095","50095","50095"
"496","52.873615684509275","52.873615684509275","52.873615684509275","50196","50196","50196"
"497","52.8794144821167","52.8794144821167","52.8794144821167","50297","50297","50297"
"498","52.78573221206665","52.78573221206665","52.78573221206665","50398","50398","50398"
"499","52.7370149230957","52.7370149230957","52.7370149230957","50499","50499","50499"
"500","52.71164112091064","52.71164112091064","52.71164112091064","50600","50600","50600"
"501","52.742777023315426","52.742777023315426","52.742777023315426","50701","50701","50701"
"502","52.80470508575439","52.80470508575439","52.80470508575439","50802","50802","50802"
"503","52.70915205001831","52.70915205001831","52.70915205001831","50903","50903","50903"
"504","52.75261348724365","52.75261348724365","52.75261348724365","51004","51004","51004"
"505","52.7077640914917","52.7077640914917","52.7077640914917","51105","51105","51105"
"506","52.66806102752685","52.66806102752685","52.66806102752685","51206","51206","51206"
"507","52.72427433013916","52.72427433013916","52.72427433013916","51307","51307","51307"
"508","52.71476064682007","52.71476064682007","52.71476064682007","51408","51408","51408"
"509","52.68364379882812","52.68364379882812","52.68364379882812","51509","51509","51509"
"510","52.76332427978516","52.76332427978516","52.76332427978516","51610","51610","51610"
"511","52.69399692535401","52.69399692535401","52.69399692535401","51711","51711","51711"
"512","52.700521049499514","52.700521049499514","52.700521049499514","51812","51812","51812"
"513","52.65422512054443","52.65422512054443","52.65422512054443","51913","51913","51913"
"514","52.69998062133789","52.69998062133789","52.69998062133789","52014","52014","52014"
"515","52.71959407806396","52.71959407806396","52.71959407806396","52115","52115","52115"
"516","52.681430892944334","52.681430892944334","52.681430892944334","52216","52216","52216"
"517","52.69116807937622","52.69116807937622","52.69116807937622","52317","52317","52317"
"518","52.67995883941651","52.67995883941651","52.67995883941651","52418","52418","52418"
"519","52.69762481689453","52.69762481689453","52.69762481689453","52519","52519","52519"
"520","52.652031097412106","52.652031097412106","52.652031097412106","52620","52620","52620"
"521","52.70312297821045","52.70312297821045","52.70312297821045","52721","52721","52721"
"522","52.691587905883786","52.691587905883786","52.691587905883786","52822","52822","52822"
"523","52.65637767791748","52.65637767791748","52.65637767791748","52923","52923","52923"
"524","52.655249996185304","52.655249996185304","52.655249996185304","53024","53024","53024"
"525","52.63289951324463","52.63289951324463","52.63289951324463","53125","53125","53125"
"526","52.702732200622556","52.702732200622556","52.702732200622556","53226","53226","53226"
"527","52.693845138549804","52.693845138549804","52.693845138549804","53327","53327","53327"
"528","52.62545597076416","52.62545597076416","52.62545597076416","53428","53428","53428"
"529","52.62946620941162","52.62946620941162","52.62946620941162","53529","53529","53529"
"530","52.63551658630371","52.63551658630371","52.63551658630371","53630","53630","53630"
"531","52.65006061553955","52.65006061553955","52.65006061553955","53731","53731","53731"
"532","52.64264804840088","52.64264804840088","52.64264804840088","53832","53832","53832"
"533","52.6443575668335","52.6443575668335","52.6443575668335","53933","53933","53933"
"534","52.7708427810669","52.7708427810669","52.7708427810669","54034","54034","54034"
"535","52.70289075851441","52.70289075851441","52.70289075851441","54135","54135","54135"
"536","52.717658843994144","52.717658843994144","52.717658843994144","54236","54236","54236"
"537","52.72950998306274","52.72950998306274","52.72950998306274","54337","54337","54337"
"538","52.69193206787109","52.69193206787109","52.69193206787109","54438","54438","54438"
"539","52.732465476989745","52.732465476989745","52.732465476989745","54539","54539","54539"
"540","52.694596424102784","52.694596424102784","52.694596424102784","54640","54640","54640"
"541","52.69841796875","52.69841796875","52.69841796875","54741","54741","54741"
"542","52.75770816802979","52.75770816802979","52.75770816802979","54842","54842","54842"
"543","52.730202751159666","52.730202751159666","52.730202751159666","54943","54943","54943"
"544","52.68396575927734","52.68396575927734","52.68396575927734","55044","55044","55044"
"545","52.66399225234986","52.66399225234986","52.66399225234986","55145","55145","55145"
"546","52.743424568176266","52.743424568176266","52.743424568176266","55246","55246","55246"
"547","52.64610954284668","52.64610954284668","52.64610954284668","55347","55347","55347"
"548","52.65471080780029","52.65471080780029","52.65471080780029","55448","55448","55448"
"549","52.687829399108885","52.687829399108885","52.687829399108885","55549","55549","55549"
"550","52.613057937622074","52.613057937622074","52.613057937622074","55650","55650","55650"
"551","52.63966094970703","52.63966094970703","52.63966094970703","55751","55751","55751"
"552","52.59942226409912","52.59942226409912","52.59942226409912","55852","55852","55852"
"553","52.751012268066404","52.751012268066404","52.751012268066404","55953","55953","55953"
"554","52.627965431213376","52.627965431213376","52.627965431213376","56054","56054","56054"
"555","52.62138664245605","52.62138664245605","52.62138664245605","56155","56155","56155"
"556","52.60740074157715","52.60740074157715","52.60740074157715","56256","56256","56256"
"557","52.586559505462645","52.586559505462645","52.586559505462645","56357","56357","56357"
"558","52.58132762908936","52.58132762908936","52.58132762908936","56458","56458","56458"
"559","52.59267078399658","52.59267078399658","52.59267078399658","56559","56559","56559"
"560","52.582901344299316","52.582901344299316","52.582901344299316","56660","56660","56660"
"561","52.622786102294924","52.622786102294924","52.622786102294924","56761","56761","56761"
"562","52.56287559509278","52.56287559509278","52.56287559509278","56862","56862","56862"
"563","52.577617454528806","52.577617454528806","52.577617454528806","56963","56963","56963"
"564","52.56595016479492","52.56595016479492","52.56595016479492","57064","57064","57064"
"565","52.58055099487305","52.58055099487305","52.58055099487305","57165","57165","57165"
"566","52.533745460510254","52.533745460510254","52.533745460510254","57266","57266","57266"
"567","52.55033325195313","52.55033325195313","52.55033325195313","57367","57367","57367"
"568","52.57552074432373","52.57552074432373","52.57552074432373","57468","57468","57468"
"569","52.526541290283205","52.526541290283205","52.526541290283205","57569","57569","57569"
"570","52.54598381042481","52.54598381042481","52.54598381042481","57670","57670","57670"
"571","52.51883346557617","52.51883346557617","52.51883346557617","57771","57771","57771"
"572","52.56685123443604","52.56685123443604","52.56685123443604","57872","57872","57872"
"573","52.48398056030273","52.48398056030273","52.48398056030273","57973","57973","57973"
"574","52.55832469940186","52.55832469940186","52.55832469940186","58074","58074","58074"
"575","52.48524333953858","52.48524333953858","52.48524333953858","58175","58175","58175"
"576","52.55839752197266","52.55839752197266","52.55839752197266","58276","58276","58276"
"577","52.53646881103516","52.53646881103516","52.53646881103516","58377","58377","58377"
"578","52.48884059906006","52.48884059906006","52.48884059906006","58478","58478","58478"
"579","52.51188041687012","52.51188041687012","52.51188041687012","58579","58579","58579"
"580","52.441803436279294","52.441803436279294","52.441803436279294","58680","58680","58680"
"581","52.497987327575686","52.497987327575686","52.497987327575686","58781","58781","58781"
"582","52.505349464416504","52.505349464416504","52.505349464416504","58882","58882","58882"
"583","52.48483673095703","52.48483673095703","52.48483673095703","58983","58983","58983"
"584","52.43532291412353","52.43532291412353","52.43532291412353","59084","59084","59084"
"585","52.40980869293213","52.40980869293213","52.40980869293213","59185","59185","59185"
"586","52.45945514678955","52.45945514678955","52.45945514678955","59286","59286","59286"
"587","52.467072830200195","52.467072830200195","52.467072830200195","59387","59387","59387"
"588","52.448356819152835","52.448356819152835","52.448356819152835","59488","59488","59488"
"589","52.455588760375974","52.455588760375974","52.455588760375974","59589","59589","59589"
"590","52.468804817199704","52.468804817199704","52.468804817199704","59690","59690","59690"
"591","52.49531440734863","52.49531440734863","52.49531440734863","59791","59791","59791"
"592","52.42691089630127","52.42691089630127","52.42691089630127","59892","59892","59892"
"593","52.412208557128906","52.412208557128906","52.412208557128906","59993","59993","59993"
"594","52.470080833435055","52.470080833435055","52.470080833435055","60094","60094","60094"
"595","52.40201080322266","52.40201080322266","52.40201080322266","60195","60195","60195"
"596","52.41981792449951","52.41981792449951","52.41981792449951","60296","60296","60296"
"597","52.42103927612305","52.42103927612305","52.42103927612305","60397","60397","60397"
"598","52.382447395324704","52.382447395324704","52.382447395324704","60498","60498","60498"
"599","52.36828510284424","52.36828510284424","52.36828510284424","60599","60599","60599"
"600","52.358333854675294","52.358333854675294","52.358333854675294","60700","60700","60700"
"601","52.36845321655274","52.36845321655274","52.36845321655274","60801","60801","60801"
"602","52.32900470733642","52.32900470733642","52.32900470733642","60902","60902","60902"
"603","52.370871696472165","52.370871696472165","52.370871696472165","61003","61003","61003"
"604","52.358612327575685","52.358612327575685","52.358612327575685","61104","61104","61104"
"605","52.33816020965576","52.33816020965576","52.33816020965576","61205","61205","61205"
"606","52.374879875183105","52.374879875183105","52.374879875183105","61306","61306","61306"
"607","52.381319770812986","52.381319770812986","52.381319770812986","61407","61407","61407"
"608","52.406323471069335","52.406323471069335","52.406323471069335","61508","61508","61508"
"609","52.34996379852295","52.34996379852295","52.34996379852295","61609","61609","61609"
"610","52.33598327636719","52.33598327636719","52.33598327636719","61710","61710","61710"
"611","52.371375465393065","52.371375465393065","52.371375465393065","61811","61811","61811"
"612","52.36539993286133","52.36539993286133","52.36539993286133","61912","61912","61912"
"613","52.32350673675537","52.32350673675537","52.32350673675537","62013","62013","62013"
"614","52.397276420593265","52.397276420593265","52.397276420593265","62114","62114","62114"
"615","52.36825668334961","52.36825668334961","52.36825668334961","62215","62215","62215"
"616","52.33088096618653","52.33088096618653","52.33088096618653","62316","62316","62316"
"617","52.34324398040771","52.34324398040771","52.34324398040771","62417","62417","62417"
"618","52.31827983856201","52.31827983856201","52.31827983856201","62518","62518","62518"
"619","52.412802619934084","52.412802619934084","52.412802619934084","62619","62619","62619"
"620","52.397333488464355","52.397333488464355","52.397333488464355","62720","62720","62720"
"621","52.424182739257816","52.424182739257816","52.424182739257816","62821","62821","62821"
"622","52.553916206359865","52.553916206359865","52.553916206359865","62922","62922","62922"
"623","52.440011444091795","52.440011444091795","52.440011444091795","63023","63023","63023"
"624","52.44709018707275","52.44709018707275","52.44709018707275","63124","63124","63124"
"625","52.41085796356201","52.41085796356201","52.41085796356201","63225","63225","63225"
"626","52.371684837341306","52.371684837341306","52.371684837341306","63326","63326","63326"
"627","52.36679313659668","52.36679313659668","52.36679313659668","63427","63427","63427"
"628","52.37320648193359","52.37320648193359","52.37320648193359","63528","63528","63528"
"629","52.40852149963379","52.40852149963379","52.40852149963379","63629","63629","63629"
"630","52.35789257049561","52.35789257049561","52.35789257049561","63730","63730","63730"
"631","52.36666114807129","52.36666114807129","52.36666114807129","63831","63831","63831"
"632","52.41149070739746","52.41149070739746","52.41149070739746","63932","63932","63932"
"633","52.32217082977295","52.32217082977295","52.32217082977295","64033","64033","64033"
"634","52.36155410766602","52.36155410766602","52.36155410766602","64134","64134","64134"
"635","52.366946907043456","52.366946907043456","52.366946907043456","64235","64235","64235"
"636","52.33357421875","52.33357421875","52.33357421875","64336","64336","64336"
"637","52.3773433303833","52.3773433303833","52.3773433303833","64437","64437","64437"
"638","52.33407211303711","52.33407211303711","52.33407211303711","64538","64538","64538"
"639","52.33270320892334","52.33270320892334","52.33270320892334","64639","64639","64639"
"640","52.339441833496096","52.339441833496096","52.339441833496096","64740","64740","64740"
"641","52.366239852905274","52.366239852905274","52.366239852905274","64841","64841","64841"
"642","52.25657608032227","52.25657608032227","52.25657608032227","64942","64942","64942"
"643","52.301010093688966","52.301010093688966","52.301010093688966","65043","65043","65043"
"644","52.28678398132324","52.28678398132324","52.28678398132324","65144","65144","65144"
"645","52.314091987609864","52.314091987609864","52.314091987609864","65245","65245","65245"
"646","52.31032913208008","52.31032913208008","52.31032913208008","65346","65346","65346"
"647","52.307652931213376","52.307652931213376","52.307652931213376","65447","65447","65447"
"648","52.28894706726074","52.28894706726074","52.28894706726074","65548","65548","65548"
"649","52.297389640808106","52.297389640808106","52.297389640808106","65649","65649","65649"
"650","52.27140609741211","52.27140609741211","52.27140609741211","65750","65750","65750"
"651","52.298426971435546","52.298426971435546","52.298426971435546","65851","65851","65851"
"652","52.2988440322876","52.2988440322876","52.2988440322876","65952","65952","65952"
"653","52.209176254272464","52.209176254272464","52.209176254272464","66053","66053","66053"
"654","52.308108520507815","52.308108520507815","52.308108520507815","66154","66154","66154"
"655","52.2507466506958","52.2507466506958","52.2507466506958","66255","66255","66255"
"656","52.25506160736084","52.25506160736084","52.25506160736084","66356","66356","66356"
"657","52.26775646209717","52.26775646209717","52.26775646209717","66457","66457","66457"
"658","52.303806915283204","52.303806915283204","52.303806915283204","66558","66558","66558"
"659","52.23591632843018","52.23591632843018","52.23591632843018","66659","66659","66659"
"660","52.27890632629394","52.27890632629394","52.27890632629394","66760","66760","66760"
"661","52.27922525405884","52.27922525405884","52.27922525405884","66861","66861","66861"
"662","52.26847448348999","52.26847448348999","52.26847448348999","66962","66962","66962"
"663","52.27876417160034","52.27876417160034","52.27876417160034","67063","67063","67063"
"664","52.248169059753415","52.248169059753415","52.248169059753415","67164","67164","67164"
"665","52.27094551086426","52.27094551086426","52.27094551086426","67265","67265","67265"
"666","52.24676753997803","52.24676753997803","52.24676753997803","67366","67366","67366"
"667","52.2840576171875","52.2840576171875","52.2840576171875","67467","67467","67467"
"668","52.243925704956055","52.243925704956055","52.243925704956055","67568","67568","67568"
"669","52.26903221130371","52.26903221130371","52.26903221130371","67669","67669","67669"
"670","52.26669445037842","52.26669445037842","52.26669445037842","67770","67770","67770"
"671","52.214358501434326","52.214358501434326","52.214358501434326","67871","67871","67871"
"672","52.20482048034668","52.20482048034668","52.20482048034668","67972","67972","67972"
"673","52.23279331207275","52.23279331207275","52.23279331207275","68073","68073","68073"
"674","52.255971641540526","52.255971641540526","52.255971641540526","68174","68174","68174"
"675","52.1926940536499","52.1926940536499","52.1926940536499","68275","68275","68275"
"676","52.18666885375976","52.18666885375976","52.18666885375976","68376","68376","68376"
"677","52.25064193725586","52.25064193725586","52.25064193725586","68477","68477","68477"
"678","52.25865447998047","52.25865447998047","52.25865447998047","68578","68578","68578"
"679","52.22822772979736","52.22822772979736","52.22822772979736","68679","68679","68679"
"680","52.23616916656494","52.23616916656494","52.23616916656494","68780","68780","68780"
"681","52.21572479248047","52.21572479248047","52.21572479248047","68881","68881","68881"
"682","52.200487327575686","52.200487327575686","52.200487327575686","68982","68982","68982"
"683","52.21443908691406","52.21443908691406","52.21443908691406","69083","69083","69083"
"684","52.21188465118408","52.21188465118408","52.21188465118408","69184","69184","69184"
"685","52.229507293701175","52.229507293701175","52.229507293701175","69285","69285","69285"
"686","52.22197849273682","52.22197849273682","52.22197849273682","69386","69386","69386"
"687","52.17876758575439","52.17876758575439","52.17876758575439","69487","69487","69487"
"688","52.19022315979004","52.19022315979004","52.19022315979004","69588","69588","69588"
"689","52.23038513183594","52.23038513183594","52.23038513183594","69689","69689","69689"
"690","52.213908462524415","52.213908462524415","52.213908462524415","69790","69790","69790"
"691","52.190339679718015","52.190339679718015","52.190339679718015","69891","69891","69891"
"692","52.23909564971924","52.23909564971924","52.23909564971924","69992","69992","69992"
"693","52.24099189758301","52.24099189758301","52.24099189758301","70093","70093","70093"
"694","52.201830024719236","52.201830024719236","52.201830024719236","70194","70194","70194"
"695","52.198341903686526","52.198341903686526","52.198341903686526","70295","70295","70295"
"696","52.211460189819334","52.211460189819334","52.211460189819334","70396","70396","70396"
"697","52.14862007141113","52.14862007141113","52.14862007141113","70497","70497","70497"
"698","52.17231472015381","52.17231472015381","52.17231472015381","70598","70598","70598"
"699","52.23177703857422","52.23177703857422","52.23177703857422","70699","70699","70699"
"700","52.23320499420166","52.23320499420166","52.23320499420166","70800","70800","70800"
"701","52.20954650878906","52.20954650878906","52.20954650878906","70901","70901","70901"
"702","52.23007871627808","52.23007871627808","52.23007871627808","71002","71002","71002"
"703","52.180295867919924","52.180295867919924","52.180295867919924","71103","71103","71103"
"704","52.20799819946289","52.20799819946289","52.20799819946289","71204","71204","71204"
"705","52.18940280914307","52.18940280914307","52.18940280914307","71305","71305","71305"
"706","52.22630229949951","52.22630229949951","52.22630229949951","71406","71406","71406"
"707","52.18997550964355","52.18997550964355","52.18997550964355","71507","71507","71507"
"708","52.18009510040283","52.18009510040283","52.18009510040283","71608","71608","71608"
"709","52.21567230224609","52.21567230224609","52.21567230224609","71709","71709","71709"
"710","52.22664852142334","52.22664852142334","52.22664852142334","71810","71810","71810"
"711","52.22511840820312","52.22511840820312","52.22511840820312","71911","71911","71911"
"712","52.23110000610352","52.23110000610352","52.23110000610352","72012","72012","72012"
"713","52.21598083496094","52.21598083496094","52.21598083496094","72113","72113","72113"
"714","52.20757900238037","52.20757900238037","52.20757900238037","72214","72214","72214"
"715","52.19657218933106","52.19657218933106","52.19657218933106","72315","72315","72315"
"716","52.21501853942871","52.21501853942871","52.21501853942871","72416","72416","72416"
"717","52.22613010406494","52.22613010406494","52.22613010406494","72517","72517","72517"
"718","52.185294227600096","52.185294227600096","52.185294227600096","72618","72618","72618"
"719","52.20208930969238","52.20208930969238","52.20208930969238","72719","72719","72719"
"720","52.18037586212158","52.18037586212158","52.18037586212158","72820","72820","72820"
"721","52.19082218170166","52.19082218170166","52.19082218170166","72921","72921","72921"
"722","52.17404972076416","52.17404972076416","52.17404972076416","73022","73022","73022"
"723","52.17594139099121","52.17594139099121","52.17594139099121","73123","73123","73123"
"724","52.19407531738281","52.19407531738281","52.19407531738281","73224","73224","73224"
"725","52.20858776092529","52.20858776092529","52.20858776092529","73325","73325","73325"
"726","52.181960620880126","52.181960620880126","52.181960620880126","73426","73426","73426"
"727","52.20302551269531","52.20302551269531","52.20302551269531","73527","73527","73527"
"728","52.14925540924072","52.14925540924072","52.14925540924072","73628","73628","73628"
"729","52.17136680603027","52.17136680603027","52.17136680603027","73729","73729","73729"
"730","52.167092666625976","52.167092666625976","52.167092666625976","73830","73830","73830"
"731","52.19187126159668","52.19187126159668","52.19187126159668","73931","73931","73931"
"732","52.222498741149906","52.222498741149906","52.222498741149906","74032","74032","74032"
"733","52.16253017425537","52.16253017425537","52.16253017425537","74133","74133","74133"
"734","52.20004474639892","52.20004474639892","52.20004474639892","74234","74234","74234"
"735","52.16299417495728","52.16299417495728","52.16299417495728","74335","74335","74335"
"736","52.157606315612796","52.157606315612796","52.157606315612796","74436","74436","74436"
"737","52.22559646606445","52.22559646606445","52.22559646606445","74537","74537","74537"
"738","52.20396823883057","52.20396823883057","52.20396823883057","74638","74638","74638"
"739","52.17286808013916","52.17286808013916","52.17286808013916","74739","74739","74739"
"740","52.19939651489258","52.19939651489258","52.19939651489258","74840","74840","74840"
"741","52.185170822143554","52.185170822143554","52.185170822143554","74941","74941","74941"
"742","52.20500301361084","52.20500301361084","52.20500301361084","75042","75042","75042"
"743","52.1675341796875","52.1675341796875","52.1675341796875","75143","75143","75143"
"744","52.17543968200684","52.17543968200684","52.17543968200684","75244","75244","75244"
