"epoch","olive-shadow-2 - spearman","olive-shadow-2 - spearman__MIN","olive-shadow-2 - spearman__MAX","olive-shadow-2 - _step","olive-shadow-2 - _step__MIN","olive-shadow-2 - _step__MAX"
"693","0.19283837935734371","0.19283837935734371","0.19283837935734371","70093","70093","70093"
"694","0.19279082176399642","0.19279082176399642","0.19279082176399642","70194","70194","70194"
"695","0.1928492696409188","0.1928492696409188","0.1928492696409188","70295","70295","70295"
"696","0.19306688144576853","0.19306688144576853","0.19306688144576853","70396","70396","70396"
"697","0.19316221784761475","0.19316221784761475","0.19316221784761475","70497","70497","70497"
"698","0.1930138124139288","0.1930138124139288","0.1930138124139288","70598","70598","70598"
"699","0.1929696876498471","0.1929696876498471","0.1929696876498471","70699","70699","70699"
"700","0.1930992166270131","0.1930992166270131","0.1930992166270131","70800","70800","70800"
"701","0.1930585095289042","0.1930585095289042","0.1930585095289042","70901","70901","70901"
"702","0.19312985660066107","0.19312985660066107","0.19312985660066107","71002","71002","71002"
"703","0.19314184950837465","0.19314184950837465","0.19314184950837465","71103","71103","71103"
"704","0.19303002510825998","0.19303002510825998","0.19303002510825998","71204","71204","71204"
"705","0.19314169322282923","0.19314169322282923","0.19314169322282923","71305","71305","71305"
"706","0.19306682251510837","0.19306682251510837","0.19306682251510837","71406","71406","71406"
"707","0.1929315166477534","0.1929315166477534","0.1929315166477534","71507","71507","71507"
"708","0.1929249708729233","0.1929249708729233","0.1929249708729233","71608","71608","71608"
"709","0.19297700816501803","0.19297700816501803","0.19297700816501803","71709","71709","71709"
"710","0.19288683040984686","0.19288683040984686","0.19288683040984686","71810","71810","71810"
"711","0.19302730899837867","0.19302730899837867","0.19302730899837867","71911","71911","71911"
"712","0.19292745613331455","0.19292745613331455","0.19292745613331455","72012","72012","72012"
"713","0.19295171323458915","0.19295171323458915","0.19295171323458915","72113","72113","72113"
"714","0.1929936824941607","0.1929936824941607","0.1929936824941607","72214","72214","72214"
"715","0.1929377700127987","0.1929377700127987","0.1929377700127987","72315","72315","72315"
"716","0.19287603593594171","0.19287603593594171","0.19287603593594171","72416","72416","72416"
"717","0.19297234857183448","0.19297234857183448","0.19297234857183448","72517","72517","72517"
"718","0.19307721598556907","0.19307721598556907","0.19307721598556907","72618","72618","72618"
"719","0.19315803707746768","0.19315803707746768","0.19315803707746768","72719","72719","72719"
"720","0.19321549080274697","0.19321549080274697","0.19321549080274697","72820","72820","72820"
"721","0.19313527328441324","0.19313527328441324","0.19313527328441324","72921","72921","72921"
"722","0.19311483209821945","0.19311483209821945","0.19311483209821945","73022","73022","73022"
"723","0.19305347382037316","0.19305347382037316","0.19305347382037316","73123","73123","73123"
"724","0.19302286944344837","0.19302286944344837","0.19302286944344837","73224","73224","73224"
"725","0.19303711027953213","0.19303711027953213","0.19303711027953213","73325","73325","73325"
"726","0.19297818905973463","0.19297818905973463","0.19297818905973463","73426","73426","73426"
"727","0.19295505799104307","0.19295505799104307","0.19295505799104307","73527","73527","73527"
"728","0.19320663364530294","0.19320663364530294","0.19320663364530294","73628","73628","73628"
"729","0.19320852160622437","0.19320852160622437","0.19320852160622437","73729","73729","73729"
"730","0.19308628338560618","0.19308628338560618","0.19308628338560618","73830","73830","73830"
"731","0.19311551598773974","0.19311551598773974","0.19311551598773974","73931","73931","73931"
"732","0.19296785321701995","0.19296785321701995","0.19296785321701995","74032","74032","74032"
"733","0.19298715903372637","0.19298715903372637","0.19298715903372637","74133","74133","74133"
"734","0.19293960173309033","0.19293960173309033","0.19293960173309033","74234","74234","74234"
"735","0.19296435025348208","0.19296435025348208","0.19296435025348208","74335","74335","74335"
"736","0.19282740443923804","0.19282740443923804","0.19282740443923804","74436","74436","74436"
"737","0.19286063267143402","0.19286063267143402","0.19286063267143402","74537","74537","74537"
"738","0.1928767520449004","0.1928767520449004","0.1928767520449004","74638","74638","74638"
"739","0.19286859836322043","0.19286859836322043","0.19286859836322043","74739","74739","74739"
"740","0.19275426704236284","0.19275426704236284","0.19275426704236284","74840","74840","74840"
"741","0.19279279131815055","0.19279279131815055","0.19279279131815055","74941","74941","74941"
"742","0.19279708392390119","0.19279708392390119","0.19279708392390119","75042","75042","75042"
"743","0.19283755157032625","0.19283755157032625","0.19283755157032625","75143","75143","75143"
"744","0.19286611858256458","0.19286611858256458","0.19286611858256458","75244","75244","75244"
"745","0.19291177297976977","0.19291177297976977","0.19291177297976977","75345","75345","75345"
"746","0.19292245805787228","0.19292245805787228","0.19292245805787228","75446","75446","75446"
"747","0.19291190703675665","0.19291190703675665","0.19291190703675665","75547","75547","75547"
"748","0.1928930653416844","0.1928930653416844","0.1928930653416844","75648","75648","75648"
"749","0.19292202091555744","0.19292202091555744","0.19292202091555744","75749","75749","75749"
